31, S, 28, 85
53, N, 50, 32
8, X, 35, 40
78, b, 28, 83
3, L, 6, 58
60, B, 26, 88
11, h, 41, 93
1, M, 19, 18
10, K, 39, 78
65, i, 3, 36
20, B, 21, 27
0, z, 91, 9
33, V, 57, 36
13, Y, 35, 55
14, k, 2, 40
76, a, 78, 100
28, d, 60, 62
0, A, 75, 77
58, J, 9, 47
50, Y, 73, 45
37, X, 18, 55
5, I, 72, 99
41, g, 8, 80
33, d, 85, 47
50, g, 17, 33
76, u, 71, 22
87, p, 85, 37
71, F, 100, 9
52, t, 80, 4
91, N, 35, 34
11, e, 42, 27
95, u, 13, 9
15, R, 32, 64
38, v, 0, 33
13, W, 92, 45
48, f, 100, 41
0, n, 97, 45
28, w, 12, 13
72, d, 72, 31
10, p, 81, 87
8, L, 26, 16
65, B, 39, 40
100, F, 22, 86
88, g, 33, 55
49, w, 83, 52
68, e, 6, 14
21, j, 52, 6
37, W, 26, 37
38, a, 40, 34
7, D, 59, 26
88, V, 44, 26
60, t, 22, 23
29, t, 27, 97
49, b, 3, 84
48, c, 95, 45
63, e, 46, 55
74, M, 41, 67
60, Z, 48, 92
41, o, 98, 33
38, A, 11, 25
30, C, 88, 76
28, C, 4, 14
61, H, 24, 97
75, w, 4, 39
98, P, 8, 16
61, k, 99, 56
7, S, 62, 100
37, X, 0, 39
77, N, 52, 0
9, b, 27, 54
36, v, 16, 11
36, c, 8, 21
28, b, 56, 36
96, r, 50, 36
81, B, 91, 23
41, M, 38, 26
55, J, 80, 35
29, i, 22, 72
16, E, 100, 0
82, t, 76, 33
94, U, 91, 27
56, F, 55, 56
87, o, 88, 61
2, g, 7, 39
96, i, 49, 77
14, K, 90, 91
7, y, 26, 49
89, k, 43, 54
4, b, 97, 19
23, B, 53, 88
39, j, 88, 35
79, Z, 22, 90
15, L, 59, 69
55, z, 70, 16
27, o, 47, 80
63, T, 19, 57
8, t, 6, 66
7, N, 15, 65
97, T, 36, 91
80, h, 24, 32
24, R, 96, 73
25, x, 92, 66
6, l, 96, 31
78, O, 81, 81
19, c, 76, 24
94, S, 37, 31
43, s, 39, 94
25, H, 72, 22
28, h, 39, 81
11, V, 94, 31
94, B, 36, 74
34, x, 67, 79
54, O, 75, 64
18, V, 76, 36
56, k, 88, 27
36, z, 41, 12
96, o, 28, 70
30, k, 92, 96
80, c, 24, 79
63, Z, 18, 18
73, V, 6, 76
20, o, 30, 53
54, C, 59, 26
22, b, 34, 46
10, e, 74, 58
97, N, 6, 15
45, P, 72, 45
70, t, 82, 86
14, U, 85, 36
76, c, 60, 75
4, H, 76, 65
73, K, 24, 59
95, o, 92, 46
43, J, 40, 44
77, T, 35, 43
35, D, 35, 38
25, k, 46, 49
20, h, 46, 97
5, K, 19, 69
12, Y, 42, 98
74, a, 80, 76
21, H, 84, 95
28, J, 22, 40
67, n, 32, 82
20, m, 23, 95
53, T, 4, 28
73, X, 17, 81
65, j, 4, 64
53, K, 65, 7
3, R, 72, 72
50, j, 94, 83
82, o, 26, 10
54, h, 25, 91
61, L, 36, 11
74, N, 49, 23
59, m, 73, 86
5, B, 92, 69
48, Z, 83, 97
20, I, 98, 0
96, r, 49, 77
84, t, 43, 54
39, f, 53, 82
61, g, 26, 12
23, S, 17, 6
65, t, 55, 42
34, v, 2, 24
83, v, 13, 57
33, b, 23, 83
19, v, 65, 33
30, Q, 58, 39
21, H, 31, 66
69, D, 93, 87
30, V, 74, 93
90, Y, 82, 6
74, b, 24, 22
3, I, 12, 41
91, D, 18, 63
99, i, 4, 22
60, d, 41, 56
30, g, 63, 20
73, H, 73, 79
84, k, 100, 25
76, Y, 90, 23
7, c, 4, 50
6, i, 18, 21
37, B, 0, 61
58, K, 1, 40
11, A, 20, 7
69, V, 66, 71
43, q, 75, 21
33, L, 30, 10
74, I, 36, 72
80, W, 13, 35
61, W, 68, 36
1, R, 68, 65
48, F, 76, 100
48, j, 28, 97
88, B, 68, 83
46, H, 49, 45
38, w, 15, 53
19, N, 28, 16
31, P, 63, 53
14, R, 10, 87
84, c, 37, 88
89, S, 98, 71
18, g, 84, 32
28, d, 18, 93
15, P, 10, 68
87, C, 6, 55
9, G, 86, 98
13, O, 88, 37
35, A, 71, 70
75, t, 53, 46
36, C, 92, 59
65, d, 25, 2
94, n, 39, 31
61, t, 6, 23
52, A, 100, 62
62, X, 56, 91
22, U, 100, 73
53, E, 69, 83
2, e, 75, 55
0, i, 65, 94
9, n, 64, 46
92, U, 34, 1
78, w, 30, 23
50, b, 59, 41
6, f, 21, 66
83, S, 32, 59
64, W, 69, 42
82, W, 61, 45
67, O, 10, 49
3, H, 24, 31
58, M, 99, 26
17, M, 5, 88
94, l, 57, 59
43, F, 91, 41
24, l, 39, 84
60, X, 74, 100
75, G, 56, 20
44, o, 71, 4
61, h, 58, 82
51, x, 64, 43
69, l, 69, 21
66, K, 37, 94
86, z, 5, 83
74, T, 71, 13
14, n, 59, 27
43, W, 94, 93
14, l, 80, 31
58, s, 63, 74
17, g, 98, 35
72, c, 89, 79
92, y, 91, 56
89, M, 95, 0
41, V, 29, 38
33, K, 11, 17
91, k, 60, 53
43, N, 4, 62
39, Z, 53, 72
54, P, 41, 91
68, e, 11, 53
61, r, 62, 94
30, K, 35, 7
100, J, 25, 32
32, x, 96, 4
18, J, 90, 24
91, t, 75, 88
62, p, 34, 28
13, h, 11, 25
22, j, 69, 69
30, q, 12, 15
19, o, 55, 86
96, Y, 28, 47
67, H, 82, 33
55, f, 57, 30
21, Z, 84, 37
18, s, 8, 50
73, q, 19, 19
50, y, 89, 36
46, E, 4, 61
40, v, 50, 62
23, e, 8, 79
88, a, 86, 3
65, T, 76, 19
21, Z, 95, 14
56, a, 22, 26
41, g, 70, 25
18, y, 64, 3
14, d, 3, 58
93, R, 31, 43
77, D, 16, 91
95, O, 24, 58
92, l, 72, 58
51, N, 87, 64
53, P, 80, 6
83, k, 4, 93
80, G, 22, 3
74, R, 81, 19
14, G, 75, 5
25, w, 51, 91
72, b, 55, 75
78, i, 55, 99
43, K, 21, 78
55, v, 29, 63
83, C, 41, 20
5, b, 62, 39
10, D, 71, 31
34, S, 48, 26
29, u, 46, 17
14, H, 68, 3
58, y, 64, 32
99, z, 99, 9
0, r, 24, 30
95, K, 62, 2
31, W, 87, 80
33, k, 83, 100
70, R, 38, 7
31, N, 71, 30
23, g, 44, 16
58, M, 69, 64
79, W, 18, 5
33, A, 15, 37
88, B, 21, 52
52, r, 60, 51
17, b, 82, 51
10, P, 18, 82
26, q, 77, 60
69, o, 76, 54
29, T, 16, 62
18, H, 17, 90
71, b, 86, 66
24, n, 48, 34
12, l, 27, 40
58, z, 75, 70
4, u, 13, 67
76, O, 64, 52
90, S, 29, 19
21, Y, 62, 77
85, n, 77, 27
16, f, 11, 37
63, A, 19, 87
19, m, 56, 93
93, K, 26, 20
58, G, 95, 86
96, F, 26, 55
73, Z, 65, 71
52, V, 99, 39
43, L, 67, 44
59, x, 15, 58
69, Z, 79, 100
67, l, 5, 32
50, s, 74, 97
74, I, 35, 78
58, g, 68, 13
47, r, 73, 3
28, k, 0, 87
15, Q, 34, 68
81, b, 39, 54
40, E, 64, 57
54, p, 83, 20
38, X, 58, 23
55, R, 9, 38
0, H, 38, 64
34, M, 68, 37
43, Z, 13, 84
6, S, 61, 1
1, K, 100, 30
24, h, 75, 7
44, G, 32, 66
10, W, 76, 96
43, r, 20, 70
79, t, 40, 45
92, l, 94, 44
68, Y, 70, 95
12, Y, 93, 36
0, l, 31, 73
56, t, 99, 8
65, c, 28, 84
23, M, 27, 66
73, A, 97, 64
26, U, 63, 43
27, V, 17, 71
36, Z, 15, 79
15, J, 42, 57
72, e, 37, 80
56, E, 19, 0
38, M, 67, 61
82, b, 50, 29
40, g, 44, 28
75, E, 82, 5
40, j, 50, 98
16, L, 65, 85
98, a, 87, 50
32, j, 50, 2
95, f, 66, 70
46, c, 34, 3
30, T, 39, 31
53, o, 73, 68
69, R, 17, 57
39, S, 32, 87
13, t, 99, 74
61, h, 84, 28
25, X, 29, 29
57, a, 100, 22
23, h, 21, 44
95, x, 13, 27
89, a, 51, 18
19, r, 61, 67
17, M, 89, 93
8, k, 31, 21
94, r, 26, 73
29, c, 71, 29
50, p, 25, 54
59, h, 51, 14
49, I, 40, 28
40, b, 40, 96
74, V, 68, 11
59, G, 56, 96
81, K, 89, 6
42, g, 30, 39
27, i, 60, 28
63, a, 72, 84
4, L, 96, 50
37, g, 38, 44
31, t, 46, 85
94, Z, 83, 56
8, B, 66, 87
74, s, 71, 93
21, w, 17, 35
43, I, 75, 36
95, E, 84, 82
12, t, 88, 78
78, l, 2, 99
90, P, 53, 25
93, P, 33, 75
20, m, 3, 64
58, I, 90, 84
50, G, 33, 32
92, K, 88, 3
69, g, 50, 36
77, X, 19, 87
19, X, 79, 10
62, R, 85, 10
61, A, 28, 50
16, d, 45, 18
25, f, 82, 64
15, x, 53, 69
90, U, 94, 84
69, U, 6, 5
11, I, 65, 69
42, r, 41, 36
89, O, 12, 58
83, p, 88, 62
32, U, 26, 95
52, g, 8, 36
98, y, 100, 99
6, j, 87, 11
96, P, 47, 8
18, Z, 88, 32
20, s, 8, 21
87, b, 81, 28
22, i, 34, 76
5, r, 30, 90
46, Y, 95, 67
1, F, 62, 49
94, s, 43, 1
19, a, 46, 69
36, b, 63, 98
32, P, 56, 20
19, h, 41, 58
56, Z, 86, 74
86, v, 76, 31
62, A, 22, 84
65, F, 57, 66
65, I, 0, 91
12, s, 25, 52
64, T, 17, 97
51, D, 24, 86
52, A, 79, 63
12, w, 40, 10
73, K, 95, 4
21, E, 11, 69
55, G, 23, 36
14, r, 42, 45
90, a, 6, 85
32, F, 66, 79
17, B, 68, 81
96, X, 79, 60
5, H, 33, 5
45, b, 12, 7
76, W, 87, 14
96, m, 9, 84
62, O, 4, 70
80, L, 45, 43
40, C, 77, 22
85, Q, 74, 24
64, D, 48, 3
30, A, 36, 23
14, w, 75, 30
80, T, 52, 80
52, X, 14, 30
4, J, 14, 65
76, w, 22, 78
2, e, 37, 34
57, v, 87, 54
50, G, 94, 86
93, I, 98, 7
62, T, 71, 6
82, V, 87, 17
34, F, 5, 88
3, S, 91, 91
82, q, 27, 7
78, e, 35, 69
22, l, 36, 47
68, w, 43, 78
91, z, 86, 80
7, p, 67, 82
89, t, 18, 96
74, H, 92, 43
63, e, 43, 23
1, W, 35, 33
4, W, 31, 99
95, n, 54, 14
94, v, 36, 28
10, R, 64, 44
0, G, 48, 66
1, T, 72, 53
73, f, 94, 58
84, R, 28, 65
84, V, 84, 87
36, V, 73, 0
82, S, 29, 89
74, m, 9, 40
98, m, 28, 9
43, P, 23, 5
71, R, 3, 64
48, y, 12, 3
58, k, 68, 3
36, g, 0, 14
57, Y, 38, 14
66, M, 62, 23
29, U, 46, 70
64, R, 45, 95
47, X, 5, 50
57, G, 29, 85
50, c, 35, 21
94, a, 56, 17
9, L, 60, 19
25, U, 83, 6
13, o, 58, 23
74, E, 60, 31
9, K, 1, 54
54, P, 82, 75
73, c, 30, 62
53, n, 96, 30
59, P, 25, 74
35, o, 86, 22
36, z, 88, 17
33, T, 6, 37
79, C, 66, 63
37, m, 95, 47
100, v, 16, 1
27, F, 80, 100
42, L, 47, 30
5, x, 26, 16
95, i, 68, 7
90, n, 80, 34
70, b, 63, 79
92, e, 11, 80
98, g, 33, 56
28, M, 74, 77
0, N, 74, 0
54, o, 99, 13
60, k, 78, 61
80, D, 88, 92
73, g, 57, 17
12, S, 81, 22
7, F, 48, 68
52, C, 71, 81
29, f, 53, 84
3, d, 55, 83
72, t, 85, 34
99, U, 91, 21
46, B, 81, 7
80, k, 92, 30
32, V, 25, 59
73, V, 40, 73
22, A, 65, 40
26, k, 61, 29
3, P, 47, 8
71, c, 50, 97
62, q, 19, 47
67, S, 33, 60
62, R, 35, 84
86, E, 74, 32
37, u, 60, 74
90, T, 58, 22
91, T, 61, 82
70, T, 97, 76
54, V, 45, 95
57, h, 8, 60
73, T, 34, 68
27, Y, 2, 8
70, p, 66, 64
70, a, 12, 81
100, k, 41, 68
21, q, 49, 11
36, G, 67, 26
74, P, 83, 10
51, S, 88, 85
55, B, 91, 41
46, k, 100, 37
6, x, 32, 88
73, x, 81, 37
27, P, 15, 78
95, B, 88, 89
75, J, 91, 11
68, r, 29, 87
34, F, 24, 3
100, g, 60, 11
28, w, 12, 9
32, i, 50, 79
1, k, 56, 98
12, U, 84, 53
99, e, 88, 75
8, G, 83, 18
31, d, 61, 39
57, f, 71, 32
35, R, 88, 14
57, Z, 66, 86
67, p, 89, 11
73, w, 86, 76
95, c, 78, 50
0, E, 94, 64
79, t, 45, 30
2, O, 17, 25
87, U, 15, 29
17, b, 71, 19
17, m, 65, 62
99, C, 6, 68
67, d, 58, 34
48, a, 74, 64
82, L, 11, 22
63, s, 83, 15
13, x, 4, 95
26, o, 19, 67
57, w, 64, 37
70, j, 25, 9
22, E, 95, 9
89, I, 5, 69
65, k, 87, 5
44, G, 96, 64
36, P, 43, 13
51, S, 53, 77
76, u, 35, 28
15, e, 53, 36
85, Y, 38, 45
20, f, 38, 46
74, U, 71, 94
95, s, 51, 36
63, h, 14, 25
95, E, 80, 46
13, w, 51, 91
4, j, 71, 18
18, B, 28, 2
30, x, 79, 95
59, L, 1, 31
33, R, 76, 33
56, G, 17, 73
50, b, 31, 42
38, U, 77, 43
8, i, 62, 59
64, Y, 0, 86
65, O, 14, 48
50, H, 8, 95
56, J, 22, 1
29, K, 18, 27
47, Y, 48, 60
49, L, 36, 32
47, B, 72, 70
3, n, 17, 21
79, u, 36, 64
56, G, 93, 89
37, p, 69, 35
21, b, 35, 88
96, Q, 75, 24
20, G, 22, 10
82, q, 41, 7
78, u, 49, 7
42, F, 96, 42
25, c, 5, 94
31, I, 2, 43
38, I, 25, 56
15, m, 19, 13
56, U, 73, 85
50, J, 71, 72
48, Y, 70, 19
81, T, 44, 26
42, Z, 50, 70
77, s, 66, 86
18, r, 30, 19
84, F, 86, 38
99, s, 35, 74
20, G, 98, 43
39, Y, 0, 88
39, d, 72, 47
30, d, 30, 47
16, X, 56, 10
85, s, 30, 41
1, i, 97, 31
26, E, 54, 84
53, Q, 81, 27
57, v, 30, 15
38, B, 2, 63
72, M, 59, 28
85, N, 74, 3
21, M, 62, 12
49, Y, 35, 63
98, w, 17, 43
98, i, 42, 1
86, d, 91, 70
15, n, 0, 25
35, j, 38, 36
79, A, 49, 48
69, x, 35, 20
75, U, 54, 77
9, Q, 7, 99
31, Y, 27, 4
73, x, 97, 56
95, k, 85, 3
38, X, 51, 16
75, A, 4, 92
89, U, 56, 27
1, i, 35, 6
36, J, 41, 25
14, x, 77, 62
28, Q, 49, 49
12, L, 91, 85
44, H, 94, 16
74, P, 14, 94
68, H, 10, 41
53, O, 90, 100
29, t, 74, 61
77, v, 86, 13
1, k, 25, 77
64, c, 6, 61
1, s, 81, 47
66, Z, 91, 41
53, N, 16, 70
12, r, 21, 85
2, C, 56, 47
36, j, 6, 93
31, E, 91, 73
9, e, 99, 92
24, r, 25, 32
60, X, 100, 58
3, F, 89, 16
27, P, 15, 72
42, W, 97, 93
30, D, 78, 39
67, e, 45, 35
88, z, 34, 37
70, N, 35, 87
43, Z, 11, 73
13, N, 81, 70
16, M, 79, 93
94, S, 83, 78
23, h, 16, 64
43, J, 89, 48
91, D, 51, 6
12, U, 7, 50
30, h, 18, 89
16, J, 67, 61
17, E, 87, 46
68, H, 40, 40
72, B, 34, 97
86, j, 10, 24
8, v, 77, 35
72, h, 40, 95
28, K, 67, 1
39, s, 0, 36
18, M, 25, 21
77, a, 60, 7
97, e, 46, 75
37, n, 89, 76
64, e, 89, 6
75, a, 55, 84
13, o, 60, 53
47, i, 68, 81
64, t, 56, 38
14, t, 31, 58
99, J, 80, 45
99, C, 33, 74
59, U, 24, 78
92, x, 20, 90
74, z, 60, 47
86, g, 83, 41
87, V, 21, 39
77, G, 48, 58
97, F, 26, 14
46, p, 46, 38
67, b, 53, 11
32, C, 93, 70
99, k, 31, 80
18, W, 64, 95
57, h, 99, 80
40, p, 57, 42
73, L, 65, 3
54, d, 47, 58
42, W, 38, 64
72, v, 16, 84
29, T, 89, 73
73, O, 97, 29
93, l, 46, 38
86, h, 38, 99
15, Z, 88, 57
64, d, 10, 12
78, M, 59, 47
56, Q, 79, 71
20, g, 14, 84
52, d, 47, 48
45, D, 68, 4
18, V, 88, 2
2, G, 71, 39
24, g, 53, 73
40, F, 46, 50
5, d, 91, 49
81, F, 0, 38
46, N, 41, 66
49, c, 6, 4
92, u, 94, 6
33, V, 97, 76
43, j, 2, 30
13, J, 67, 97
82, a, 89, 57
68, L, 36, 78
48, U, 81, 58
62, f, 26, 45
37, W, 47, 25
26, R, 71, 45
30, d, 86, 56
45, h, 8, 97
58, J, 74, 39
37, o, 38, 44
62, z, 75, 60
59, T, 99, 54
76, o, 69, 30
29, Y, 62, 99
94, N, 70, 68
96, K, 54, 81
24, K, 31, 27
10, P, 10, 76
74, T, 88, 33
23, l, 30, 40
80, i, 57, 31
53, a, 81, 54
16, A, 32, 68
30, h, 63, 21
3, I, 66, 83
0, g, 14, 31
25, O, 5, 55
8, Y, 93, 14
66, e, 88, 21
79, N, 28, 41
97, a, 50, 58
68, O, 4, 53
31, h, 81, 71
44, x, 6, 81
73, P, 51, 60
80, y, 44, 96
37, c, 75, 54
49, B, 14, 24
58, W, 58, 91
17, r, 67, 90
81, y, 76, 44
91, w, 80, 14
97, B, 78, 60
38, c, 89, 39
22, n, 76, 58
29, Q, 20, 63
43, Y, 54, 84
4, m, 60, 8
90, X, 39, 80
39, p, 24, 55
65, S, 45, 68
99, P, 73, 28
8, k, 29, 78
83, L, 83, 28
98, H, 10, 3
85, c, 33, 24
69, W, 36, 35
60, I, 49, 31
64, O, 99, 49
4, X, 0, 76
75, i, 63, 100
90, N, 55, 77
80, d, 72, 52
72, v, 56, 21
43, W, 83, 41
85, w, 9, 5
80, M, 10, 75
1, N, 51, 86
13, c, 57, 29
61, S, 89, 83
25, J, 43, 2
86, d, 54, 44
72, M, 3, 31
48, m, 39, 99
18, o, 78, 3
40, e, 22, 65
7, X, 41, 95
79, V, 75, 95
51, I, 58, 45
42, y, 92, 52
96, b, 32, 39
49, o, 6, 68
79, I, 67, 75
65, p, 83, 79
74, C, 21, 36
34, R, 4, 62
98, v, 76, 0
31, v, 51, 45
49, S, 84, 72
55, B, 53, 96
29, Y, 36, 61
97, d, 39, 26
80, i, 87, 55
85, w, 36, 64
3, B, 25, 16
60, q, 66, 4
85, f, 83, 14
2, S, 84, 1
12, y, 69, 96
48, C, 92, 79
55, X, 26, 27
45, B, 55, 36
8, M, 24, 38
81, t, 43, 42
10, u, 6, 41
92, g, 55, 84
87, F, 38, 80
52, R, 100, 62
48, R, 45, 27
98, f, 76, 60
2, I, 62, 58
9, Z, 88, 0
70, E, 2, 78
20, g, 94, 22
55, O, 89, 81
77, D, 33, 63
33, L, 4, 4
13, G, 8, 27
78, C, 47, 25
32, y, 21, 83
17, d, 0, 45
91, p, 23, 25
98, L, 15, 50
76, B, 40, 63
96, Z, 37, 49
96, U, 40, 30
49, B, 64, 3
60, R, 82, 91
88, x, 78, 56
66, k, 96, 30
40, D, 30, 29
62, f, 96, 74
76, L, 13, 28
25, X, 67, 4
57, s, 59, 21
56, Y, 95, 64
5, M, 14, 64
88, S, 23, 51
76, i, 25, 34
83, b, 69, 0
72, J, 80, 98
46, v, 53, 65
24, Q, 50, 76
80, O, 83, 37
80, K, 0, 38
69, r, 34, 92
19, H, 4, 81
17, a, 59, 69
36, I, 8, 85
27, y, 80, 35
1, Z, 95, 28
4, W, 59, 83
82, b, 50, 45
19, K, 24, 22
61, t, 59, 31
73, a, 56, 49
44, u, 93, 40
69, H, 69, 20
51, H, 24, 16
5, p, 56, 7
18, E, 89, 47
44, E, 32, 92
59, G, 30, 30
94, L, 50, 0
95, T, 23, 42
39, C, 82, 36
64, j, 29, 86
86, t, 3, 54
23, X, 29, 89
20, a, 60, 8
99, j, 6, 1
87, Y, 21, 30
31, f, 72, 8
1, v, 51, 46
40, k, 76, 30
52, j, 73, 73
60, T, 86, 20
91, u, 16, 22
41, s, 95, 10
72, z, 96, 75
83, B, 68, 45
32, y, 75, 50
2, A, 19, 17
60, p, 21, 96
30, K, 7, 94
13, K, 9, 16
78, H, 78, 74
3, X, 74, 22
18, a, 30, 85
34, J, 40, 18
19, N, 25, 18
9, t, 55, 100
25, p, 81, 100
85, w, 43, 67
18, P, 4, 24
53, L, 98, 81
53, T, 33, 92
97, N, 33, 32
34, r, 16, 95
86, c, 90, 96
50, S, 97, 46
12, R, 40, 55
49, b, 62, 100
74, y, 74, 60
79, Z, 45, 92
37, y, 56, 52
38, D, 8, 82
25, Q, 56, 94
99, W, 90, 77
43, d, 70, 11
98, s, 24, 42
96, G, 35, 92
76, m, 91, 91
3, b, 22, 38
15, U, 81, 12
31, N, 51, 93
86, c, 43, 0
56, x, 40, 82
33, U, 30, 16
98, T, 22, 100
72, P, 0, 67
79, t, 75, 38
5, M, 26, 37
79, m, 39, 16
59, s, 13, 14
14, X, 79, 95
94, T, 45, 48
75, B, 76, 0
40, R, 28, 68
54, L, 56, 68
0, g, 67, 16
7, m, 69, 97
83, u, 96, 56
35, n, 68, 57
73, E, 34, 89
45, A, 92, 77
12, q, 39, 98
77, L, 29, 63
73, i, 0, 47
75, o, 92, 77
4, W, 10, 74
66, M, 13, 86
41, L, 31, 82
16, q, 42, 52
16, Y, 33, 16
68, K, 69, 66
28, I, 34, 33
88, L, 79, 36
56, U, 42, 92
8, T, 23, 45
30, Y, 37, 19
45, R, 19, 12
67, l, 39, 61
40, x, 90, 62
58, l, 8, 40
30, m, 49, 86
53, X, 29, 95
87, k, 33, 17
62, d, 90, 11
21, o, 38, 65
67, o, 57, 42
14, E, 17, 56
67, S, 43, 34
79, B, 15, 42
23, F, 15, 23
58, k, 20, 95
17, f, 26, 64
91, U, 100, 50
32, P, 14, 79
90, g, 96, 94
0, c, 22, 98
18, k, 76, 47
23, S, 22, 3
53, w, 69, 70
69, y, 13, 66
92, V, 84, 69
94, A, 60, 100
91, p, 92, 72
77, Z, 42, 0
76, M, 22, 51
66, a, 54, 43
94, B, 52, 82
75, k, 87, 22
82, r, 2, 47
96, O, 15, 31
71, b, 8, 97
19, I, 16, 77
63, I, 86, 66
82, H, 72, 86
71, h, 85, 35
63, B, 35, 69
99, m, 85, 71
62, R, 79, 40
24, R, 29, 28
7, H, 93, 6
98, Z, 91, 2
5, x, 80, 26
59, i, 28, 49
0, z, 95, 5
6, R, 90, 46
24, J, 76, 34
86, W, 41, 83
18, P, 63, 89
83, d, 13, 16
62, I, 8, 93
62, k, 38, 69
18, l, 89, 82
98, E, 26, 48
52, x, 85, 12
49, l, 19, 8
24, i, 67, 54
81, M, 18, 47
72, t, 10, 1
68, Z, 45, 9
32, N, 54, 32
86, M, 69, 48
68, o, 91, 23
81, i, 100, 77
63, u, 42, 80
18, x, 18, 90
37, W, 0, 95
24, S, 14, 96
33, e, 57, 99
80, n, 90, 24
73, q, 94, 72
77, n, 0, 4
37, v, 84, 83
47, W, 64, 90
97, L, 24, 18
13, u, 87, 4
86, p, 4, 3
44, H, 84, 69
82, W, 93, 4
57, v, 13, 66
21, B, 76, 13
57, X, 26, 46
96, d, 22, 71
99, q, 84, 48
53, U, 5, 13
47, v, 49, 71
92, U, 31, 99
94, D, 8, 48
74, R, 11, 25
63, Y, 28, 25
99, N, 13, 43
45, T, 28, 79
25, C, 8, 99
14, F, 97, 10
80, G, 52, 58
35, l, 79, 98
83, P, 71, 5
44, a, 49, 15
5, d, 59, 18
28, w, 76, 14
85, s, 3, 76
100, z, 42, 63
96, u, 86, 1
80, P, 49, 58
96, U, 83, 35
22, c, 22, 6
12, w, 8, 83
59, w, 1, 74
51, d, 29, 75
82, o, 41, 48
0, R, 18, 73
84, r, 25, 61
32, o, 75, 12
47, k, 8, 3
24, Z, 72, 82
95, w, 19, 27
27, W, 56, 19
95, l, 85, 33
77, W, 100, 1
67, Z, 77, 19
11, N, 2, 60
67, L, 73, 50
53, u, 83, 5
12, J, 31, 36
45, L, 68, 100
90, x, 94, 36
80, K, 4, 62
99, w, 84, 32
27, D, 17, 78
70, l, 7, 36
73, E, 82, 89
14, l, 52, 20
96, g, 30, 22
83, r, 98, 56
90, N, 89, 27
74, w, 42, 47
73, c, 27, 90
21, a, 55, 14
84, E, 7, 47
73, E, 19, 43
52, X, 49, 100
47, S, 60, 0
9, W, 13, 71
31, B, 31, 45
96, u, 87, 80
69, O, 9, 16
82, o, 75, 98
23, j, 26, 74
78, q, 28, 83
48, h, 96, 36
50, S, 18, 79
15, f, 98, 22
78, S, 99, 50
70, K, 65, 91
18, G, 23, 62
56, w, 94, 95
37, f, 65, 48
91, k, 61, 81
13, X, 68, 82
87, M, 2, 17
19, l, 38, 89
39, E, 45, 52
48, F, 28, 74
84, x, 73, 36
33, U, 93, 80
23, l, 79, 21
12, x, 1, 49
60, G, 37, 26
91, c, 67, 41
97, O, 30, 74
17, Y, 68, 54
44, N, 12, 97
38, c, 33, 54
55, R, 61, 99
28, E, 21, 14
62, R, 90, 70
81, I, 52, 73
48, X, 17, 15
53, z, 9, 3
92, E, 55, 30
63, p, 64, 13
38, D, 56, 34
61, A, 87, 1
70, n, 60, 3
47, N, 72, 70
80, H, 8, 41
31, x, 71, 1
76, M, 79, 38
36, i, 7, 14
58, z, 93, 17
79, p, 56, 62
21, v, 72, 98
2, e, 41, 93
97, a, 9, 13
34, I, 83, 26
78, N, 21, 26
36, b, 39, 5
11, O, 55, 26
62, P, 36, 74
68, D, 1, 96
76, l, 49, 74
44, Q, 72, 38
83, i, 60, 15
46, b, 8, 58
11, c, 42, 93
56, K, 11, 91
65, m, 6, 46
53, n, 96, 89
72, P, 71, 73
21, J, 60, 58
75, E, 24, 88
58, r, 73, 34
36, f, 87, 0
18, g, 60, 65
73, p, 47, 84
39, z, 83, 7
67, D, 21, 72
71, E, 6, 91
29, J, 17, 75
9, T, 21, 60
97, i, 87, 88
69, A, 94, 55
18, R, 66, 62
65, b, 14, 59
53, p, 86, 89
78, Q, 25, 59
90, w, 53, 58
51, u, 39, 1
81, C, 37, 97
24, w, 54, 38
88, e, 18, 14
1, u, 28, 55
33, u, 14, 50
50, S, 13, 80
80, R, 48, 94
0, R, 29, 16
64, U, 0, 71
83, V, 5, 0
98, U, 21, 77
82, j, 65, 66
85, z, 98, 40
19, l, 68, 87
0, f, 14, 65
23, L, 92, 19
28, a, 31, 23
98, d, 79, 22
53, x, 6, 54
1, s, 23, 83
53, J, 41, 40
23, z, 36, 91
6, S, 89, 30
75, I, 76, 70
71, C, 13, 89
49, u, 36, 50
6, r, 61, 19
84, m, 11, 98
16, R, 0, 21
71, X, 54, 57
38, j, 76, 61
66, J, 11, 100
28, b, 68, 8
62, U, 6, 20
81, q, 88, 65
75, b, 20, 20
46, m, 58, 58
2, u, 83, 89
94, b, 39, 10
89, J, 36, 13
44, i, 73, 20
46, R, 67, 48
1, u, 97, 9
69, F, 25, 51
59, S, 97, 74
69, j, 65, 69
97, j, 46, 39
88, d, 11, 25
83, e, 34, 98
89, E, 63, 63
12, Y, 64, 16
98, A, 8, 79
93, d, 77, 64
2, t, 46, 30
61, l, 99, 14
9, D, 89, 24
23, c, 18, 45
25, K, 49, 45
10, C, 47, 70
35, e, 31, 97
13, J, 12, 29
65, N, 77, 57
8, J, 39, 71
54, q, 53, 43
71, V, 91, 4
51, T, 47, 97
36, Z, 66, 71
97, j, 91, 56
7, K, 96, 45
40, j, 13, 86
94, Q, 36, 50
75, U, 99, 92
86, P, 61, 11
62, K, 68, 73
100, D, 12, 94
